00:00:00 03/02/2006,         0.0,    130,     129.622,      6,"",    255,       -4.85,    130,        0.00,    130,"",    255
00:00:00 04/02/2006,         0.6,    130,     129.615,      6,"",    255,        0.00,    130,        0.00,    130,"",    255
00:00:00 05/02/2006,         0.4,    130,     129.604,      6,"",    255,       -8.07,    130,        0.00,    130,"",    255
00:00:00 06/02/2006,         0.0,    130,     129.595,      6,"",    255,      -20.97,    130,        0.00,    130,"",    255
00:00:00 07/02/2006,        19.2,    130,     129.596,      6,"",    255,       -1.62,    130,        0.00,    130,"",    255
00:00:00 08/02/2006,        11.9,    130,     129.592,      6,"",    255,        4.84,    130,        0.00,    130,"",    255
00:00:00 09/02/2006,         0.2,    130,     129.585,      6,"",    255,       16.14,    130,        0.00,    130,"",    255
00:00:00 10/02/2006,         1.8,    130,     129.571,      6,"",    255,      -10.07,    130,       12.50,    130,"",    255
00:00:00 11/02/2006,         1.2,    130,     129.563,      6,"",    255,       -7.40,    130,       20.00,    130,"",    255
00:00:00 12/02/2006,         1.0,    130,     129.560,      6,"",    255,        7.13,    130,       20.00,    130,"",    255
00:00:00 13/02/2006,         0.5,    130,     129.552,      6,"",    255,       15.17,    130,       20.00,    130,"",    255
00:00:00 14/02/2006,         0.0,    130,     129.547,      6,"",    255,       11.97,    130,       20.00,    130,"",    255
00:00:00 15/02/2006,         5.9,    130,     129.539,      6,"",    255,       14.75,    130,       35.63,    130,"",    255
00:00:00 16/02/2006,        18.3,    130,     129.524,      6,"",    255,       11.58,    130,       17.19,    130,"",    255
00:00:00 17/02/2006,         9.6,    130,     129.539,      6,"",    255,        6.93,    130,        0.50,    130,"",    255
00:00:00 18/02/2006,         0.5,    130,     129.550,      6,"",    255,        5.10,    130,        2.69,    130,"",    255
00:00:00 19/02/2006,         0.0,    130,     129.552,      6,"",    255,       10.17,    130,        2.13,    130,"",    255
00:00:00 20/02/2006,         0.2,    130,     129.554,      6,"",    255,        1.62,    130,       12.88,    130,"",    255
00:00:00 21/02/2006,         9.5,    130,     129.544,      6,"",    255,        8.39,    130,       10.00,    130,"",    255
00:00:00 22/02/2006,         7.2,    130,     129.561,      3,"",    255,        9.45,    130,        4.63,    130,"",    255
00:00:00 23/02/2006,         4.2,    130,     129.561,      3,"",    255,       16.79,    130,        8.75,    130,"",    255
00:00:00 24/02/2006,         4.8,    130,     129.568,      3,"",    255,       16.45,    130,       11.63,    130,"",    255
00:00:00 25/02/2006,         6.0,    130,     129.571,      3,"",    255,       12.00,    130,       12.00,    130,"",    255
00:00:00 26/02/2006,         2.6,    130,     129.570,      3,"",    255,        3.96,    130,       12.00,    130,"",    255
00:00:00 27/02/2006,         9.4,    130,     129.564,      3,"",    255,       15.22,    130,       12.00,    130,"",    255
00:00:00 28/02/2006,        10.0,    130,     129.570,      3,"",    255,       24.87,    130,       12.00,    130,"",    255
00:00:00 01/03/2006,         8.6,    130,     129.587,      3,"",    255,       32.94,    130,       12.00,    130,"",    255
00:00:00 02/03/2006,         8.8,    130,     129.602,      3,"",    255,       34.69,    130,        8.88,    130,"",    255
00:00:00 03/03/2006,        29.8,    130,     129.634,      3,"",    255,      159.42,    130,        3.25,    130,"",    255
00:00:00 04/03/2006,        39.4,    130,     129.823,      3,"",    255,     1150.41,    130,      812.88,    130,"",    255
00:00:00 05/03/2006,        25.5,    130,     130.076,      3,"",    255,     1976.92,    130,     1886.25,    130,"",    255
00:00:00 06/03/2006,         7.2,    130,     129.964,      3,"",    255,     1380.83,    130,     1598.63,    130,"",    255
00:00:00 07/03/2006,         0.1,    130,     129.795,      3,"",    255,      502.08,    130,      668.75,    130,"",    255
00:00:00 08/03/2006,         0.0,    130,     129.741,      3,"",    255,      192.83,    130,      243.50,    130,"",    255
00:00:00 09/03/2006,         0.0,    130,     129.717,      3,"",    255,      157.70,    130,      175.63,    130,"",    255
00:00:00 10/03/2006,         0.0,    130,     129.705,      3,"",    255,      102.60,    130,      123.75,    130,"",    255
00:00:00 11/03/2006,         0.0,    130,     129.690,      3,"",    255,       70.62,    130,       80.38,    130,"",    255
00:00:00 12/03/2006,         0.0,    130,     129.687,      3,"",    255,       54.75,    130,       62.88,    130,"",    255
00:00:00 13/03/2006,         0.0,    130,     129.680,      3,"",    255,       38.76,    130,       51.75,    130,"",    255
00:00:00 14/03/2006,         0.0,    130,     129.672,      3,"",    255,       40.63,    130,       45.50,    130,"",    255
00:00:00 15/03/2006,         0.0,    130,     129.670,      3,"",    255,       28.39,    130,       36.50,    130,"",    255
00:00:00 16/03/2006,         0.0,    130,     129.663,      3,"",    255,       23.39,    130,       28.25,    130,"",    255
00:00:00 17/03/2006,         0.0,    130,     129.660,      3,"",    255,       21.63,    130,       21.63,    130,"",    255
00:00:00 18/03/2006,         0.0,    130,     129.660,      3,"",    255,       24.00,    130,       24.00,    130,"",    255
00:00:00 19/03/2006,         0.0,    130,     129.662,      3,"",    255,       29.50,    130,       29.50,    130,"",    255
00:00:00 20/03/2006,         0.1,    130,     129.668,      3,"",    255,       31.63,    130,       31.63,    130,"",    255
00:00:00 21/03/2006,         3.4,    130,     129.667,      3,"",    255,       35.73,    130,       27.63,    130,"",    255
00:00:00 22/03/2006,        10.4,    130,     129.667,      3,"",    255,       48.60,    130,       35.63,    130,"",    255
00:00:00 23/03/2006,        12.8,    130,     129.692,      3,"",    255,       98.75,    130,       69.50,    130,"",    255
00:00:00 24/03/2006,        16.5,    130,     129.733,      3,"",    255,      289.15,    130,      201.00,    130,"",    255
00:00:00 25/03/2006,        13.0,    130,     129.781,      3,"",    255,      277.54,    130,      282.50,    130,"",    255
00:00:00 26/03/2006,         3.5,    130,     129.735,      3,"",    255,      153.62,    130,      207.50,    130,"",    255
00:00:00 27/03/2006,         0.0,    130,     129.706,      3,"",    255,       83.95,    130,      114.88,    130,"",    255
00:00:00 28/03/2006,         0.0,    130,     129.690,      3,"",    255,       51.75,    130,       69.63,    130,"",    255
00:00:00 29/03/2006,         0.0,    130,     129.680,      3,"",    255,       49.38,    130,       54.25,    130,"",    255
00:00:00 30/03/2006,         3.2,    130,     129.680,      3,"",    255,       34.51,    130,       42.63,    130,"",    255
00:00:00 31/03/2006,        20.8,    130,     129.693,      3,"",    255,      126.57,    130,       74.50,    130,"",    255
00:00:00 01/04/2006,        11.3,    130,     129.728,      3,"",    255,      117.96,    130,      116.38,    130,"",    255
00:00:00 02/04/2006,         0.0,    130,     129.697,      3,"",    255,       52.83,    130,       88.63,    130,"",    255
00:00:00 03/04/2006,         0.0,    130,     129.680,      3,"",    255,       33.39,    130,       51.25,    130,"",    255
00:00:00 04/04/2006,        22.0,    130,     129.673,      3,"",    255,       96.88,    130,       69.25,    130,"",    255
00:00:00 05/04/2006,        23.8,    130,     129.736,      3,"",    255,     -521.01,    130,      194.38,    130,"",    255
00:00:00 06/04/2006,         6.4,    130,     129.756,      3,"",    255,      522.08,    130,      220.00,    130,"",    255
00:00:00 07/04/2006,         0.0,    130,     129.714,      3,"",    255,      563.03,    130,      133.50,    130,"",    255
00:00:00 08/04/2006,         0.0,    130,     129.694,      3,"",    255,       64.99,    130,       91.00,    130,"",    255
00:00:00 09/04/2006,         0.0,    130,     129.681,      3,"",    255,       67.63,    130,       77.38,    130,"",    255
00:00:00 10/04/2006,         0.0,    130,     129.676,      3,"",    255,       57.26,    130,       65.38,    130,"",    255
00:00:00 11/04/2006,         0.0,    130,     129.670,      3,"",    255,       53.38,    130,       58.25,    130,"",    255
00:00:00 12/04/2006,         0.0,    130,     129.668,      3,"",    255,       30.39,    130,       38.50,    130,"",    255
00:00:00 13/04/2006,         0.1,    130,     129.660,      3,"",    255,       21.89,    130,       26.75,    130,"",    255
00:00:00 14/04/2006,         0.1,    130,     129.660,      3,"",    255,       24.13,    130,       24.13,    130,"",    255
00:00:00 15/04/2006,         0.0,    130,     129.660,      3,"",    255,       39.86,    130,       31.75,    130,"",    255
00:00:00 16/04/2006,         0.0,    130,     129.665,      3,"",    255,       38.74,    130,       33.88,    130,"",    255
00:00:00 17/04/2006,         0.0,    130,     129.670,      3,"",    255,       33.88,    130,       33.88,    130,"",    255
00:00:00 18/04/2006,         0.0,    130,     129.670,      3,"",    255,       35.00,    130,       35.00,    130,"",    255
00:00:00 19/04/2006,         0.0,    130,     129.670,      3,"",    255,       35.00,    130,       35.00,    130,"",    255
00:00:00 20/04/2006,         0.0,    130,     129.670,      3,"",    255,       34.38,    130,       34.38,    130,"",    255
00:00:00 21/04/2006,         5.8,    130,     129.674,      3,"",    255,       44.61,    130,       36.50,    130,"",    255
00:00:00 22/04/2006,         3.5,    130,     129.675,      3,"",    255,       36.00,    130,       39.25,    130,"",    255
00:00:00 23/04/2006,         0.0,    130,     129.670,      3,"",    255,       30.13,    130,       35.00,    130,"",    255
00:00:00 24/04/2006,         0.0,    130,     129.665,      3,"",    255,       29.50,    130,       29.50,    130,"",    255
00:00:00 25/04/2006,         0.0,    130,     129.663,     51,"",    255,       18.64,    130,       26.75,    130,"",    255
00:00:00 26/04/2006,         0.0,    130,     129.658,     51,"",    255,       20.51,    130,       25.38,    130,"",    255
00:00:00 27/04/2006,         0.0,    130,     129.657,     51,"",    255,       23.75,    130,       23.75,    130,"",    255
00:00:00 28/04/2006,         0.0,    130,     129.655,     51,"",    255,       21.75,    130,       21.75,    130,"",    255
00:00:00 29/04/2006,         0.0,    130,     129.653,     51,"",    255,       12.27,    130,       20.38,    130,"",    255
00:00:00 30/04/2006,         4.3,    130,     129.652,     51,"",    255,       25.74,    130,       22.50,    130,"",    255
00:00:00 01/05/2006,         2.6,    130,     129.650,     51,"",    255,       21.38,    130,       24.63,    130,"",    255
00:00:00 02/05/2006,         0.0,    130,     129.648,     51,"",    255,       18.89,    130,       23.75,    130,"",    255
00:00:00 03/05/2006,         0.0,    130,     129.647,     51,"",    255,       12.41,    130,       20.50,    130,"",    255
00:00:00 04/05/2006,         0.0,    130,     129.646,     51,"",    255,       11.64,    130,       16.50,    130,"",    255
00:00:00 05/05/2006,         0.0,    130,     129.650,      3,"",    255,       23.09,    130,       15.00,    130,"",    255
00:00:00 06/05/2006,         0.0,    130,     129.650,      3,"",    255,       19.86,    130,       15.00,    130,"",    255
00:00:00 07/05/2006,         0.0,    130,     129.650,      3,"",    255,       14.38,    130,       14.38,    130,"",    255
00:00:00 08/05/2006,         0.0,    130,     129.650,      3,"",    255,       13.38,    130,       13.38,    130,"",    255
00:00:00 09/05/2006,         0.0,    130,     129.650,      3,"",    255,       12.38,    130,       12.38,    130,"",    255
00:00:00 10/05/2006,         0.0,    130,     129.652,      3,"",    255,       12.00,    130,       12.00,    130,"",    255
00:00:00 11/05/2006,         0.0,    130,     129.650,      3,"",    255,       11.38,    130,       11.38,    130,"",    255
00:00:00 12/05/2006,         0.1,    130,     129.650,      3,"",    255,       11.00,    130,       11.00,    130,"",    255
00:00:00 13/05/2006,         0.1,    130,     129.650,      3,"",    255,       11.63,    130,       11.63,    130,"",    255
00:00:00 14/05/2006,         0.0,    130,     129.650,      3,"",    255,       12.00,    130,       12.00,    130,"",    255
00:00:00 15/05/2006,         2.0,    130,     129.650,      3,"",    255,       12.63,    130,       12.63,    130,"",    255
00:00:00 16/05/2006,         1.8,    130,     129.655,      3,"",    255,       24.23,    130,       16.13,    130,"",    255
00:00:00 17/05/2006,         2.3,    130,     129.658,      3,"",    255,       16.63,    130,       19.88,    130,"",    255
00:00:00 18/05/2006,         1.4,    130,     129.655,      3,"",    255,       14.89,    130,       19.75,    130,"",    255
00:00:00 19/05/2006,         0.1,    130,     129.652,      3,"",    255,       17.75,    130,       17.75,    130,"",    255
00:00:00 20/05/2006,         0.0,    130,     129.650,      3,"",    255,       15.75,    130,       15.75,    130,"",    255
00:00:00 21/05/2006,         0.0,    130,     129.650,      3,"",    255,       14.38,    130,       14.38,    130,"",    255
00:00:00 22/05/2006,         2.1,    130,     129.650,      3,"",    255,       15.25,    130,       15.25,    130,"",    255
00:00:00 23/05/2006,         1.3,    130,     129.650,      3,"",    255,       16.63,    130,       16.63,    130,"",    255
00:00:00 24/05/2006,         0.0,    130,     129.650,      3,"",    255,       15.75,    130,       15.75,    130,"",    255
00:00:00 25/05/2006,         0.0,    130,     129.646,      3,"",    255,       13.75,    130,       13.75,    130,"",    255
00:00:00 26/05/2006,         0.0,    130,     129.640,      3,"",    255,        3.66,    130,       11.75,    130,"",    255
00:00:00 27/05/2006,         0.0,    130,     129.640,      3,"",    255,        5.52,    130,       10.38,    130,"",    255
00:00:00 28/05/2006,         0.0,    130,     129.641,      3,"",    255,       18.09,    130,       10.00,    130,"",    255
00:00:00 29/05/2006,         0.0,    130,     129.643,      3,"",    255,        6.76,    130,       10.00,    130,"",    255
00:00:00 30/05/2006,         0.0,    130,     129.641,      3,"",    255,        4.52,    130,        9.38,    130,"",    255
00:00:00 31/05/2006,         0.0,    130,     129.640,      3,"",    255,        9.00,    130,        9.00,    130,"",    255
00:00:00 01/06/2006,         0.0,    130,     129.640,      3,"",    255,        8.38,    130,        8.38,    130,"",    255
00:00:00 02/06/2006,         0.0,    130,     129.639,      3,"",    255,        8.00,    130,        8.00,    130,"",    255
00:00:00 03/06/2006,         0.0,    130,     129.636,      3,"",    255,       -3.21,    130,        4.88,    130,"",    255
00:00:00 04/06/2006,         0.0,    130,     129.625,      3,"",    255,       -9.93,    130,        3.00,    130,"",    255
00:00:00 05/06/2006,         1.3,    130,     129.615,      3,"",    255,      -11.80,    130,        1.13,    130,"",    255
00:00:00 06/06/2006,         0.8,    130,     129.605,      3,"",    255,      -12.91,    130,        0.00,    130,"",    255
00:00:00 07/06/2006,         0.2,    130,     129.594,      3,"",    255,      -12.90,    130,        0.00,    130,"",    255
00:00:00 08/06/2006,         0.5,    130,     129.585,      3,"",    255,      -12.89,    130,        0.00,    130,"",    255
00:00:00 09/06/2006,         1.5,    130,     129.575,      3,"",    255,      -12.88,    130,        0.00,    130,"",    255
00:00:00 10/06/2006,         2.9,    130,     129.569,      3,"",    255,       -4.83,    130,        0.00,    130,"",    255
00:00:00 11/06/2006,         1.3,    130,     129.565,      3,"",    255,       -8.04,    130,        0.00,    130,"",    255
00:00:00 12/06/2006,         0.0,    130,     129.554,      3,"",    255,      -20.89,    130,        0.00,    130,"",    255
00:00:00 13/06/2006,         0.4,    130,     129.542,      3,"",    255,       -9.64,    130,        0.00,    130,"",    255
00:00:00 14/06/2006,         0.2,    130,     129.535,      3,"",    255,       -8.02,    130,        0.00,    130,"",    255
00:00:00 15/06/2006,         0.0,    130,     129.525,      3,"",    255,      -12.83,    130,        0.00,    130,"",    255
00:00:00 16/06/2006,         0.0,    130,     129.515,      3,"",    255,      -20.82,    130,        0.00,    130,"",    255
00:00:00 17/06/2006,         0.6,    130,     129.503,      3,"",    255,      -17.60,    130,        0.00,    130,"",    255
00:00:00 18/06/2006,         2.3,    130,     129.492,      3,"",    255,       -4.80,    130,        0.00,    130,"",    255
00:00:00 19/06/2006,         2.4,    130,     129.488,      3,"",    255,       -7.99,    130,        0.00,    130,"",    255
00:00:00 20/06/2006,         8.5,    130,     129.483,      3,"",    255,       18.69,    130,        7.50,    130,"",    255
00:00:00 21/06/2006,         6.5,    130,     129.501,      3,"",    255,       30.73,    130,        5.13,    130,"",    255
00:00:00 22/06/2006,         3.1,    130,     129.518,      3,"",    255,       18.00,    130,        0.38,    130,"",    255
00:00:00 23/06/2006,         1.4,    130,     129.533,      3,"",    255,       12.83,    130,        0.00,    130,"",    255
00:00:00 24/06/2006,         0.5,    130,     129.544,      3,"",    255,       12.84,    130,        0.00,    130,"",    255
00:00:00 25/06/2006,         0.2,    130,     129.555,      3,"",    255,       20.89,    130,        0.00,    130,"",    255
00:00:00 26/06/2006,         0.0,    130,     129.567,      3,"",    255,        9.65,    130,        0.00,    130,"",    255
00:00:00 27/06/2006,         0.0,    130,     129.570,      3,"",    255,        0.00,    130,        0.00,    130,"",    255
00:00:00 28/06/2006,         0.2,    130,     129.570,      3,"",    255,        0.00,    130,        0.00,    130,"",    255
00:00:00 29/06/2006,         0.1,    130,     129.570,      3,"",    255,        0.00,    130,        0.00,    130,"",    255
00:00:00 30/06/2006,         0.0,    130,     129.575,      3,"",    255,        8.05,    130,        0.00,    130,"",    255
00:00:00 01/07/2006,         0.0,    130,     129.582,      3,"",    255,       12.88,    130,        0.00,    130,"",    255
00:00:00 02/07/2006,         0.0,    130,     129.588,      3,"",    255,        4.83,    130,        0.00,    130,"",    255
00:00:00 03/07/2006,         0.0,    130,     129.590,      3,"",    255,        8.06,    130,        0.00,    130,"",    255
00:00:00 04/07/2006,         0.4,    130,     129.596,      3,"",    255,        4.84,    130,        0.00,    130,"",    255
00:00:00 05/07/2006,         0.2,    130,     129.600,      3,"",    255,       -4.31,    130,        3.75,    130,"",    255
00:00:00 06/07/2006,         0.0,    130,     129.590,      3,"",    255,        4.91,    130,        9.75,    130,"",    255
00:00:00 07/07/2006,         0.0,    130,     129.586,      3,"",    255,        3.94,    130,       12.00,    130,"",    255
00:00:00 08/07/2006,         0.0,    130,     129.580,      3,"",    255,       -0.88,    130,       12.00,    130,"",    255
00:00:00 09/07/2006,         0.0,    130,     129.575,      3,"",    255,        7.17,    130,       12.00,    130,"",    255
00:00:00 10/07/2006,         0.0,    130,     129.569,      3,"",    255,        3.96,    130,       12.00,    130,"",    255
00:00:00 11/07/2006,         0.0,    130,     129.562,      3,"",    255,       -0.86,    130,       12.00,    130,"",    255
00:00:00 12/07/2006,         0.0,    130,     129.558,      3,"",    255,       12.71,    130,        9.50,    130,"",    255
00:00:00 13/07/2006,         0.0,    130,     129.553,      3,"",    255,        7.29,    130,       10.50,    130,"",    255
00:00:00 14/07/2006,         0.5,    130,     129.550,      3,"",    255,       -0.85,    130,       12.00,    130,"",    255
00:00:00 15/07/2006,         4.2,    130,     129.546,      3,"",    255,       15.21,    130,       12.00,    130,"",    255
00:00:00 16/07/2006,         2.3,    130,     129.550,      3,"",    255,       16.82,    130,       12.00,    130,"",    255
00:00:00 17/07/2006,         0.0,    130,     129.547,      3,"",    255,        3.97,    130,       12.00,    130,"",    255
00:00:00 18/07/2006,         0.0,    130,     129.540,      3,"",    255,        7.18,    130,       12.00,    130,"",    255
00:00:00 19/07/2006,         0.0,    130,     129.534,      3,"",    255,        3.98,    130,       12.00,    130,"",    255
00:00:00 20/07/2006,         0.0,    130,     129.530,      3,"",    255,       -0.83,    130,       12.00,    130,"",    255
00:00:00 21/07/2006,         2.5,    130,     129.523,      3,"",    255,        7.19,    130,       12.00,    130,"",    255
00:00:00 22/07/2006,         1.9,    130,     129.520,      3,"",    255,        8.25,    130,        8.25,    130,"",    255
00:00:00 23/07/2006,         0.2,    130,     129.517,      3,"",    255,        4.75,    130,        4.75,    130,"",    255
00:00:00 24/07/2006,         8.1,    130,     129.511,      3,"",    255,       17.02,    130,        9.00,    130,"",    255
00:00:00 25/07/2006,         5.5,    130,     129.523,      3,"",    255,       16.81,    130,       12.00,    130,"",    255
00:00:00 26/07/2006,         0.4,    130,     129.530,      3,"",    255,       12.00,    130,       12.00,    130,"",    255
00:00:00 27/07/2006,         1.0,    130,     129.529,      3,"",    255,       12.00,    130,       12.00,    130,"",    255
00:00:00 28/07/2006,         5.4,    130,     129.533,      3,"",    255,       20.65,    130,       12.63,    130,"",    255
00:00:00 29/07/2006,         2.9,    130,     129.536,      3,"",    255,        9.79,    130,       13.00,    130,"",    255
00:00:00 30/07/2006,         0.0,    130,     129.530,      3,"",    255,        8.19,    130,       13.00,    130,"",    255
00:00:00 31/07/2006,         0.0,    130,     129.528,      3,"",    255,        4.98,    130,       13.00,    130,"",    255
00:00:00 01/08/2006,         0.0,    130,     129.520,      3,"",    255,        8.19,    130,       13.00,    130,"",    255
00:00:00 02/08/2006,         0.0,    130,     129.515,      3,"",    255,        4.99,    130,       13.00,    130,"",    255
00:00:00 03/08/2006,         0.0,    130,     129.510,      3,"",    255,        0.19,    130,       13.00,    130,"",    255
00:00:00 04/08/2006,         0.4,    130,     129.503,      3,"",    255,        0.20,    130,       13.00,    130,"",    255
00:00:00 05/08/2006,         0.2,    130,     129.495,      3,"",    255,        8.20,    130,       13.00,    130,"",    255
00:00:00 06/08/2006,         0.0,    130,     129.490,      3,"",    255,        5.01,    130,       13.00,    130,"",    255
00:00:00 07/08/2006,         0.0,    130,     129.480,      3,"",    255,        8.21,    130,       13.00,    130,"",    255
00:00:00 08/08/2006,         0.0,    130,     129.475,      3,"",    255,        5.02,    130,       13.00,    130,"",    255
00:00:00 09/08/2006,         0.0,    130,     129.465,      3,"",    255,        0.23,    130,       13.00,    130,"",    255
00:00:00 10/08/2006,         0.0,    130,     129.461,      3,"",    255,        0.25,    130,       13.00,    130,"",    255
00:00:00 11/08/2006,         0.0,    130,     129.452,      3,"",    255,        0.26,    130,       13.00,    130,"",    255
00:00:00 12/08/2006,         0.0,    130,     129.443,      3,"",    255,        0.27,    130,       13.00,    130,"",    255
00:00:00 13/08/2006,         0.0,    130,     129.433,      3,"",    255,        8.23,    130,       13.00,    130,"",    255
00:00:00 14/08/2006,         0.0,    130,     129.426,      3,"",    255,        5.05,    130,       13.00,    130,"",    255
00:00:00 15/08/2006,         0.0,    130,     129.420,      3,"",    255,        0.29,    130,       13.00,    130,"",    255
00:00:00 16/08/2006,         0.0,    130,     129.410,      3,"",    255,        0.30,    130,       13.00,    130,"",    255
00:00:00 17/08/2006,         0.0,    130,     129.402,      3,"",    255,        0.31,    130,       13.00,    130,"",    255
00:00:00 18/08/2006,         0.0,    130,     129.393,      3,"",    255,       -4.68,    130,        8.00,    130,"",    255
00:00:00 19/08/2006,         0.0,    130,     129.376,      3,"",    255,      -18.71,    130,        1.88,    130,"",    255
00:00:00 20/08/2006,         0.0,    130,     129.363,      3,"",    255,      -17.40,    130,        0.00,    130,"",    255
00:00:00 21/08/2006,         0.0,    130,     129.345,      3,"",    255,      -20.53,    130,        0.00,    130,"",    255
00:00:00 22/08/2006,         0.0,    130,     129.328,      3,"",    255,      -25.23,    130,        0.00,    130,"",    255
00:00:00 23/08/2006,         0.0,    130,     129.313,      3,"",    255,      -25.19,    130,        0.00,    130,"",    255
00:00:00 24/08/2006,         0.0,    130,     129.293,      3,"",    255,      -17.30,    130,        0.00,    130,"",    255
00:00:00 25/08/2006,         0.0,    130,     129.275,      3,"",    255,      -20.41,    130,        0.00,    130,"",    255
00:00:00 26/08/2006,         0.0,    130,     129.256,      3,"",    255,      -25.09,    130,        0.00,    130,"",    255
00:00:00 27/08/2006,        14.4,    130,     129.240,      3,"",    255,       -1.57,    130,        0.00,    130,"",    255
00:00:00 28/08/2006,        23.4,    130,     129.249,      3,"",    255,       33.86,    130,        5.63,    130,"",    255
00:00:00 29/08/2006,        15.3,    130,     129.283,      3,"",    255,       41.71,    130,        4.00,    130,"",    255
00:00:00 30/08/2006,         7.8,    130,     129.310,      3,"",    255,       30.92,    130,        1.00,    130,"",    255
00:00:00 31/08/2006,         8.7,    130,     129.338,      3,"",    255,       42.06,    130,        1.00,    130,"",    255
00:00:00 01/09/2006,         4.6,    130,     129.374,      3,"",    255,       43.73,    130,        1.00,    130,"",    255
00:00:00 02/09/2006,         0.5,    130,     129.394,      3,"",    255,       14.64,    130,        0.38,    130,"",    255
00:00:00 03/09/2006,         0.6,    130,     129.405,      3,"",    255,        8.56,    130,        0.63,    130,"",    255
00:00:00 04/09/2006,         0.8,    130,     129.412,      3,"",    255,       13.70,    130,        1.00,    130,"",    255
00:00:00 05/09/2006,         0.2,    130,     129.418,      3,"",    255,        5.77,    130,        1.00,    130,"",    255
00:00:00 06/09/2006,         0.0,    130,     129.420,      3,"",    255,        1.00,    130,        1.00,    130,"",    255
00:00:00 07/09/2006,         0.0,    130,     129.422,      3,"",    255,        1.00,    130,        1.00,    130,"",    255
00:00:00 08/09/2006,         0.2,    130,     129.420,      3,"",    255,       17.53,    130,        1.63,    130,"",    255
00:00:00 09/09/2006,         2.1,    130,     129.420,      3,"",    255,       19.51,    130,        2.00,    130,"",    255
00:00:00 10/09/2006,        20.1,    130,     129.427,      3,"",    255,       46.69,    130,        2.00,    130,"",    255
00:00:00 11/09/2006,        17.2,    130,     129.512,      3,"",    255,       82.10,    130,        2.00,    130,"",    255
00:00:00 12/09/2006,         6.9,    130,     129.579,      3,"",    255,       76.00,    130,        2.00,    130,"",    255
00:00:00 13/09/2006,         3.4,    130,     129.630,      3,"",    255,       60.45,    130,       12.00,    130,"",    255
00:00:00 14/09/2006,         0.8,    130,     129.653,      3,"",    255,       43.18,    130,       28.63,    130,"",    255
00:00:00 15/09/2006,         0.0,    130,     129.653,      3,"",    255,       33.13,    130,       33.13,    130,"",    255
00:00:00 16/09/2006,         0.1,    130,     129.650,      3,"",    255,       19.53,    130,       27.63,    130,"",    255
00:00:00 17/09/2006,         0.1,    130,     129.646,      3,"",    255,       18.89,    130,       23.75,    130,"",    255
00:00:00 18/09/2006,         0.0,    130,     129.640,      3,"",    255,       11.79,    130,       19.88,    130,"",    255
00:00:00 19/09/2006,         0.0,    130,     129.639,      3,"",    255,       11.90,    130,       16.75,    130,"",    255
00:00:00 20/09/2006,         0.0,    130,     129.637,      3,"",    255,       12.25,    130,       12.25,    130,"",    255
00:00:00 21/09/2006,         0.0,    130,     129.634,      3,"",    255,        8.75,    130,        8.75,    130,"",    255
00:00:00 22/09/2006,         0.0,    130,     129.630,      3,"",    255,        8.00,    130,        8.00,    130,"",    255
00:00:00 23/09/2006,         0.0,    130,     129.631,      3,"",    255,        8.00,    130,        8.00,    130,"",    255
00:00:00 24/09/2006,         0.0,    130,     129.630,      3,"",    255,        7.38,    130,        7.38,    130,"",    255
00:00:00 25/09/2006,         1.3,    130,     129.630,      3,"",    255,        6.38,    130,        6.38,    130,"",    255
00:00:00 26/09/2006,         1.6,    130,     129.630,      3,"",    255,        7.25,    130,        7.25,    130,"",    255
00:00:00 27/09/2006,        15.4,    130,     129.640,      3,"",    255,       46.03,    130,       21.75,    130,"",    255
00:00:00 28/09/2006,         8.9,    130,     129.658,      3,"",    255,       40.84,    130,       34.38,    130,"",    255
00:00:00 29/09/2006,         0.0,    130,     129.650,      3,"",    255,       17.79,    130,       30.75,    130,"",    255
00:00:00 30/09/2006,         0.0,    130,     129.642,      3,"",    255,       15.27,    130,       20.13,    130,"",    255
00:00:00 01/10/2006,         0.0,    130,     129.637,      3,"",    255,        5.41,    130,       13.50,    130,"",    255
00:00:00 02/10/2006,         0.1,    130,     129.632,      3,"",    255,        6.52,    130,       11.38,    130,"",    255
00:00:00 03/10/2006,         0.1,    130,     129.630,      3,"",    255,        5.42,    130,       13.50,    130,"",    255
00:00:00 04/10/2006,         0.0,    130,     129.622,      3,"",    255,        7.65,    130,       12.50,    130,"",    255
00:00:00 05/10/2006,         0.0,    130,     129.620,      3,"",    255,      -12.02,    130,        4.13,    130,"",    255
00:00:00 06/10/2006,         0.0,    130,     129.603,      3,"",    255,        0.31,    130,       10.00,    130,"",    255
00:00:00 07/10/2006,         0.0,    130,     129.600,      3,"",    255,        6.69,    130,       14.75,    130,"",    255
00:00:00 08/10/2006,         0.0,    130,     129.590,      3,"",    255,        1.11,    130,       14.00,    130,"",    255
00:00:00 09/10/2006,         0.8,    130,     129.583,      3,"",    255,        9.17,    130,       14.00,    130,"",    255
00:00:00 10/10/2006,         0.5,    130,     129.575,      3,"",    255,        5.95,    130,       14.00,    130,"",    255
00:00:00 11/10/2006,         0.0,    130,     129.570,      3,"",    255,        1.13,    130,       14.00,    130,"",    255
00:00:00 12/10/2006,         0.0,    130,     129.560,      3,"",    255,        1.14,    130,       14.00,    130,"",    255
00:00:00 13/10/2006,         0.0,    130,     129.552,      3,"",    255,        1.15,    130,       14.00,    130,"",    255
