00:00:00 19/04/2001,         0.0,    130,     129.634,     33,   11041.141,    130,        9.00,    130,        9.00,    130,"",    255
00:00:00 20/04/2001,         0.0,    130,     129.629,     33,   11041.141,    130,        6.00,    130,        6.00,    130,"",    255
00:00:00 21/04/2001,        13.6,    130,     129.631,     33,   11054.075,    130,       40.87,    130,       15.00,    130,"",    255
00:00:00 22/04/2001,         3.6,    130,     129.651,     33,   11073.485,    130,       42.95,    130,       30.00,    130,"",    255
00:00:00 23/04/2001,         0.0,    130,     129.654,     33,   11073.485,    130,       16.04,    130,       29.00,    130,"",    255
00:00:00 24/04/2001,         0.0,    130,     129.644,     33,   11060.540,    130,        3.05,    130,       16.00,    130,"",    255
00:00:00 25/04/2001,         0.0,    130,     129.639,     33,   11054.070,    130,        7.00,    130,        7.00,    130,"",    255
00:00:00 26/04/2001,         3.0,    130,     129.640,     33,   11060.540,    130,       26.94,    130,       14.00,    130,"",    255
00:00:00 27/04/2001,         1.6,    130,     129.651,     33,   11079.965,    130,       59.91,    130,       34.00,    130,"",    255
00:00:00 28/04/2001,        27.0,    130,     129.674,     33,   11125.405,    130,      158.97,    130,       94.00,    130,"",    255
00:00:00 29/04/2001,         0.4,    130,     129.712,     33,   11138.386,    130,       87.98,    130,      127.00,    130,"",    255
00:00:00 30/04/2001,         0.4,    130,     129.688,     33,   11105.900,    130,       50.04,    130,       76.00,    130,"",    255
00:00:00 01/05/2001,         0.4,    130,     129.663,     33,   11086.440,    130,       30.03,    130,       43.00,    130,"",    255
00:00:00 02/05/2001,         0.0,    130,     129.656,     33,   11073.485,    130,       15.04,    130,       28.00,    130,"",    255
00:00:00 03/05/2001,         0.0,    130,     129.652,     33,   11067.010,    130,       24.00,    130,       24.00,    130,"",    255
00:00:00 04/05/2001,        20.0,    130,     129.649,     33,   11067.010,    130,       27.00,    130,       27.00,    130,"",    255
00:00:00 05/05/2001,         4.2,    130,     129.648,     33,   11067.010,    130,       32.00,    130,       32.00,    130,"",    255
00:00:00 06/05/2001,         9.4,    130,     129.649,     33,   11086.455,    130,       94.88,    130,       56.00,    130,"",    255
00:00:00 07/05/2001,         0.0,    130,     129.649,     33,   11092.931,    130,       29.06,    130,       55.00,    130,"",    255
00:00:00 08/05/2001,         0.0,    130,     129.644,     33,   11079.961,    130,       60.00,    130,       60.00,    130,"",    255
00:00:00 09/05/2001,         0.0,    130,     129.640,     33,   11067.016,    130,       -8.89,    130,       17.00,    130,"",    255
00:00:00 10/05/2001,         0.0,    130,     129.637,     33,   11054.070,    130,       14.00,    130,       14.00,    130,"",    255
00:00:00 11/05/2001,         0.0,    130,     129.635,     33,   11047.605,    130,       -3.93,    130,        9.00,    130,"",    255
00:00:00 12/05/2001,         0.0,    130,     129.632,     33,   11041.141,    130,        6.00,    130,        6.00,    130,"",    255
00:00:00 13/05/2001,         0.0,    130,     129.622,     33,   11041.141,    130,        5.00,    130,        5.00,    130,"",    255
00:00:00 14/05/2001,         0.0,    130,     129.620,     33,   11041.141,    130,        5.00,    130,        5.00,    130,"",    255
00:00:00 15/05/2001,         0.0,    130,     129.615,     33,   11034.681,    130,        7.08,    130,       20.00,    130,"",    255
00:00:00 16/05/2001,         2.4,    130,     129.610,     33,   11028.221,    130,        3.00,    130,        3.00,    130,"",    255
00:00:00 17/05/2001,         0.0,    130,     129.610,     33,   11034.681,    130,       26.92,    130,       14.00,    130,"",    255
00:00:00 18/05/2001,         0.4,    130,     129.615,     33,   11034.681,    130,        7.08,    130,       20.00,    130,"",    255
00:00:00 19/05/2001,         0.0,    130,     129.621,     33,   11028.221,    130,        3.00,    130,        3.00,    130,"",    255
00:00:00 20/05/2001,        27.0,    130,     129.627,     33,   11067.061,    130,      111.67,    130,       34.00,    130,"",    255
00:00:00 21/05/2001,        18.2,    130,     129.715,     33,   11203.835,    130,      501.88,    130,      306.00,    130,"",    255
00:00:00 22/05/2001,         1.2,    130,     129.797,     33,   11229.830,    130,      212.12,    130,      356.00,    130,"",    255
00:00:00 23/05/2001,         0.6,    130,     129.707,     33,   11138.386,    130,       91.98,    130,      131.00,    130,"",    255
00:00:00 24/05/2001,         0.0,    130,     129.681,     33,   11105.900,    130,       53.04,    130,       79.00,    130,"",    255
00:00:00 25/05/2001,         0.0,    130,     129.665,     33,   11086.440,    130,       40.03,    130,       53.00,    130,"",    255
00:00:00 26/05/2001,         0.0,    130,     129.655,     33,   11079.961,    130,       38.00,    130,       38.00,    130,"",    255
00:00:00 27/05/2001,         0.0,    130,     129.647,     33,   11079.961,    130,       28.00,    130,       28.00,    130,"",    255
00:00:00 28/05/2001,         0.0,    130,     129.638,     33,   11060.551,    130,       27.17,    130,       66.00,    130,"",    255
00:00:00 29/05/2001,         0.0,    130,     129.617,     33,   11028.226,    130,       25.17,    130,       51.00,    130,"",    255
00:00:00 30/05/2001,         0.0,    130,     129.594,     33,   10995.980,    130,        2.33,    130,       41.00,    130,"",    255
00:00:00 31/05/2001,         0.0,    130,     129.570,     33,   10957.365,    130,       12.43,    130,       51.00,    130,"",    255
00:00:00 01/06/2001,         0.0,    130,     129.553,     33,   10944.500,    130,       15.84,    130,        3.00,    130,"",    255
00:00:00 02/06/2001,         0.0,    130,     129.554,     33,   10957.350,    130,       15.85,    130,        3.00,    130,"",    255
00:00:00 03/06/2001,         0.0,    130,     129.561,     33,   10970.215,    130,       15.86,    130,        3.00,    130,"",    255
00:00:00 04/06/2001,         2.0,    130,     129.570,     33,   10983.085,    130,       29.87,    130,       17.00,    130,"",    255
00:00:00 05/06/2001,         3.0,    130,     129.583,     33,   11002.415,    130,       29.78,    130,        4.00,    130,"",    255
00:00:00 06/06/2001,         1.2,    130,     129.605,     33,   11028.235,    130,       27.85,    130,        2.00,    130,"",    255
00:00:00 07/06/2001,         1.0,    130,     129.628,     33,   11054.085,    130,       34.85,    130,        9.00,    130,"",    255
00:00:00 08/06/2001,         0.0,    130,     129.639,     33,   11073.485,    130,       35.95,    130,       23.00,    130,"",    255
00:00:00 09/06/2001,         0.0,    130,     129.644,     33,   11073.485,    130,       16.04,    130,       29.00,    130,"",    255
00:00:00 10/06/2001,         0.0,    130,     129.645,     33,   11067.010,    130,       30.00,    130,       30.00,    130,"",    255
00:00:00 11/06/2001,         0.0,    130,     129.645,     33,   11067.010,    130,       30.00,    130,       30.00,    130,"",    255
00:00:00 12/06/2001,         0.0,    130,     129.644,     33,   11067.010,    130,       28.00,    130,       28.00,    130,"",    255
00:00:00 13/06/2001,         0.0,    130,     129.644,     33,   11067.010,    130,       26.00,    130,       26.00,    130,"",    255
00:00:00 14/06/2001,         0.0,    130,     129.643,     33,   11067.010,    130,       24.00,    130,       24.00,    130,"",    255
00:00:00 15/06/2001,         0.0,    130,     129.642,     33,   11067.010,    130,       24.00,    130,       24.00,    130,"",    255
00:00:00 16/06/2001,         0.0,    130,     129.642,     33,   11067.010,    130,       24.00,    130,       24.00,    130,"",    255
00:00:00 17/06/2001,         0.0,    130,     129.641,     33,   11067.010,    130,       23.00,    130,       23.00,    130,"",    255
00:00:00 18/06/2001,         0.6,    130,     129.640,     33,   11067.010,    130,       21.00,    130,       21.00,    130,"",    255
00:00:00 19/06/2001,         0.0,    130,     129.640,     33,   11067.010,    130,       21.00,    130,       21.00,    130,"",    255
00:00:00 20/06/2001,         0.6,    130,     129.639,     33,   11060.540,    130,        0.05,    130,       13.00,    130,"",    255
00:00:00 21/06/2001,         0.0,    130,     129.632,     33,   11060.540,    130,       33.94,    130,       21.00,    130,"",    255
00:00:00 22/06/2001,         0.0,    130,     129.613,     33,   11041.160,    130,      -49.70,    130,        2.00,    130,"",    255
00:00:00 23/06/2001,         0.0,    130,     129.605,     33,   11015.311,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 24/06/2001,         0.0,    130,     129.602,     33,   11015.311,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 25/06/2001,         0.0,    130,     129.599,     33,   11015.311,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 26/06/2001,         0.0,    130,     129.596,     33,   11008.860,    130,      -10.89,    130,        2.00,    130,"",    255
00:00:00 27/06/2001,         0.4,    130,     129.592,     33,   10995.965,    130,      -10.88,    130,        2.00,    130,"",    255
00:00:00 28/06/2001,         0.0,    130,     129.588,     33,   10989.520,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 29/06/2001,         5.0,    130,     129.585,     33,   10989.520,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 30/06/2001,         0.6,    130,     129.583,     33,   10989.520,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 01/07/2001,         0.0,    130,     129.581,     33,   10989.520,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 02/07/2001,         0.0,    130,     129.579,     33,   10983.085,    130,      -10.87,    130,        2.00,    130,"",    255
00:00:00 03/07/2001,         0.0,    130,     129.577,     33,   10976.650,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 04/07/2001,         0.0,    130,     129.574,     33,   10976.650,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 05/07/2001,         0.0,    130,     129.570,     33,   10970.215,    130,      -10.86,    130,        2.00,    130,"",    255
00:00:00 06/07/2001,         0.0,    130,     129.564,     33,   10957.350,    130,      -10.85,    130,        2.00,    130,"",    255
00:00:00 07/07/2001,         0.0,    130,     129.557,     33,   10944.500,    130,      -10.84,    130,        2.00,    130,"",    255
00:00:00 08/07/2001,         0.0,    130,     129.549,     33,   10938.080,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 09/07/2001,         0.0,    130,     129.538,     33,   10931.660,    130,      -10.83,    130,        2.00,    130,"",    255
00:00:00 10/07/2001,         0.0,    130,     129.528,     33,   10918.830,    130,      -10.82,    130,        2.00,    130,"",    255
00:00:00 11/07/2001,         0.0,    130,     129.523,     33,   10906.015,    130,      -10.81,    130,        2.00,    130,"",    255
00:00:00 12/07/2001,         0.0,    130,     129.518,     33,   10899.609,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 13/07/2001,         0.0,    130,     129.512,     33,   10893.205,    130,      -10.80,    130,        2.00,    130,"",    255
00:00:00 14/07/2001,         1.0,    130,     129.506,     33,   10886.801,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 15/07/2001,         0.0,    130,     129.501,     33,   10880.405,    130,      -10.79,    130,        2.00,    130,"",    255
00:00:00 16/07/2001,         0.0,    130,     129.497,     33,   10874.010,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 17/07/2001,         0.0,    130,     129.493,     33,   10867.620,    130,      -10.78,    130,        2.00,    130,"",    255
00:00:00 18/07/2001,         0.0,    130,     129.490,     33,   10861.230,    130,        2.00,    130,        2.00,    130,"",    255
00:00:00 19/07/2001,         0.0,    130,     129.484,     33,   10854.846,    130,      -10.77,    130,        2.00,    130,"",    255
00:00:00 20/07/2001,         0.0,    130,     129.477,     33,   10842.080,    130,       -8.76,    130,        4.00,    130,"",    255
00:00:00 21/07/2001,         0.0,    130,     129.468,     33,   10835.699,    130,        4.00,    130,        4.00,    130,"",    255
00:00:00 22/07/2001,         0.0,    130,     129.458,     33,   10822.955,    130,      -21.49,    130,        4.00,    130,"",    255
00:00:00 23/07/2001,         0.0,    130,     129.450,     33,   10810.211,    130,        4.00,    130,        4.00,    130,"",    255
00:00:00 24/07/2001,         0.0,    130,     129.441,     33,   10803.846,    130,       -8.73,    130,        4.00,    130,"",    255
00:00:00 25/07/2001,         1.2,    130,     129.434,     33,   10791.120,    130,       -8.71,    130,        4.00,    130,"",    255
00:00:00 26/07/2001,        22.4,    130,     129.435,     33,   10816.610,    130,       67.70,    130,        4.00,    130,"",    255
00:00:00 27/07/2001,         0.0,    130,     129.477,     33,   10867.631,    130,       42.34,    130,        4.00,    130,"",    255
00:00:00 28/07/2001,         0.0,    130,     129.502,     33,   10893.205,    130,       16.80,    130,        4.00,    130,"",    255
00:00:00 29/07/2001,         0.0,    130,     129.512,     33,   10899.609,    130,        4.00,    130,        4.00,    130,"",    255
00:00:00 30/07/2001,         0.0,    130,     129.516,     33,   10906.015,    130,       16.81,    130,        4.00,    130,"",    255
00:00:00 31/07/2001,         0.0,    130,     129.526,     33,   10912.420,    130,        5.00,    130,        5.00,    130,"",    255
00:00:00 01/08/2001,         0.0,    130,     129.517,     33,   10906.015,    130,       -7.81,    130,        5.00,    130,"",    255
00:00:00 02/08/2001,         0.0,    130,     129.510,     33,   10899.609,    130,        4.00,    130,        4.00,    130,"",    255
00:00:00 03/08/2001,         0.0,    130,     129.510,     33,   10906.015,    130,       16.81,    130,        4.00,    130,"",    255
00:00:00 04/08/2001,         0.0,    130,     129.515,     33,   10912.420,    130,        4.00,    130,        4.00,    130,"",    255
00:00:00 05/08/2001,         0.0,    130,     129.522,     33,   10912.420,    130,        4.00,    130,        4.00,    130,"",    255
00:00:00 06/08/2001,         0.0,    130,     129.529,     33,   10912.420,    130,        4.00,    130,        4.00,    130,"",    255
00:00:00 07/08/2001,         0.0,    130,     129.521,     33,   10906.015,    130,       -8.81,    130,        4.00,    130,"",    255
00:00:00 08/08/2001,         0.0,    130,     129.506,     33,   10886.810,    130,      -21.59,    130,        4.00,    130,"",    255
00:00:00 09/08/2001,         0.0,    130,     129.491,     33,   10861.235,    130,      -21.55,    130,        4.00,    130,"",    255
00:00:00 10/08/2001,         0.0,    130,     129.475,     33,   10842.080,    130,       -8.76,    130,        4.00,    130,"",    255
00:00:00 11/08/2001,         0.0,    130,     129.454,     33,   10822.955,    130,      -21.49,    130,        4.00,    130,"",    255
00:00:00 12/08/2001,         0.0,    130,     129.442,     33,   10803.846,    130,       -8.73,    130,        4.00,    130,"",    255
00:00:00 13/08/2001,         1.4,    130,     129.427,     33,   10791.120,    130,       -8.71,    130,        4.00,    130,"",    255
00:00:00 14/08/2001,         1.4,    130,     129.418,     33,   10778.405,    130,       -8.70,    130,        4.00,    130,"",    255
00:00:00 15/08/2001,         0.0,    130,     129.409,     33,   10765.700,    130,       -8.69,    130,        4.00,    130,"",    255
00:00:00 16/08/2001,         0.0,    130,     129.395,     33,   10746.670,    130,      -21.36,    130,        4.00,    130,"",    255
00:00:00 17/08/2001,         0.0,    130,     129.377,     33,   10727.655,    130,       -8.66,    130,        4.00,    130,"",    255
00:00:00 18/08/2001,         0.0,    130,     129.360,     33,   10708.670,    130,      -21.30,    130,        4.00,    130,"",    255
00:00:00 19/08/2001,         0.0,    130,     129.347,     33,   10683.390,    130,      -21.25,    130,        4.00,    130,"",    255
00:00:00 20/08/2001,         0.0,    130,     129.328,     33,   10658.149,    130,      -21.21,    130,        4.00,    130,"",    255
00:00:00 21/08/2001,         0.0,    130,     129.310,     33,   10632.954,    130,      -21.17,    130,        4.00,    130,"",    255
00:00:00 22/08/2001,         0.0,    130,     129.293,     33,   10614.079,    130,       -8.57,    130,        4.00,    130,"",    255
00:00:00 23/08/2001,         0.0,    130,     129.273,     33,   10595.234,    130,      -21.11,    130,        4.00,    130,"",    255
00:00:00 24/08/2001,         0.0,    130,     129.259,     33,   10576.410,    130,       -8.54,    130,        4.00,    130,"",    255
00:00:00 25/08/2001,         8.2,    130,     129.243,     33,   10563.875,    130,       -8.53,    130,        4.00,    130,"",    255
00:00:00 26/08/2001,         4.6,    130,     129.238,     33,   10551.350,    130,       -8.52,    130,        4.00,    130,"",    255
00:00:00 27/08/2001,         0.0,    130,     129.224,     33,   10538.835,    130,       -8.50,    130,        4.00,    130,"",    255
00:00:00 28/08/2001,         0.0,    130,     129.204,     33,   10513.845,    130,      -33.46,    130,        4.00,    130,"",    255
00:00:00 29/08/2001,         0.0,    130,     129.185,     33,   10482.649,    130,      -20.92,    130,        4.00,    130,"",    255
00:00:00 30/08/2001,         0.4,    130,     129.173,     33,   10463.965,    130,       -8.44,    130,        4.00,    130,"",    255
00:00:00 31/08/2001,         0.0,    130,     129.154,     33,   10445.311,    130,      -20.86,    130,        4.00,    130,"",    255
00:00:00 01/09/2001,        16.8,    130,     129.136,     33,   10432.881,    130,        4.00,    130,        4.00,    130,"",    255
00:00:00 02/09/2001,         0.0,    130,     129.137,     33,   10426.671,    130,       -8.41,    130,        4.00,    130,"",    255
00:00:00 03/09/2001,         0.0,    130,     129.125,     33,   10408.061,    130,      -20.80,    130,        4.00,    130,"",    255
00:00:00 04/09/2001,         0.0,    130,     129.106,     33,   10383.280,    130,      -20.76,    130,        4.00,    130,"",    255
00:00:00 05/09/2001,         2.6,    130,     129.093,     33,   10364.720,    130,       -8.36,    130,        4.00,    130,"",    255
00:00:00 06/09/2001,         0.0,    130,     129.076,     33,   10346.189,    130,      -20.69,    130,        4.00,    130,"",    255
00:00:00 07/09/2001,         0.0,    130,     129.059,     33,   10321.510,    130,      -20.65,    130,        4.00,    130,"",    255
00:00:00 08/09/2001,         0.0,    130,     129.042,     33,   10303.024,    130,       -8.31,    130,        4.00,    130,"",    255
00:00:00 09/09/2001,         0.0,    130,     129.024,     33,   10284.574,    130,      -20.59,    130,        4.00,    130,"",    255
00:00:00 10/09/2001,         0.0,    130,     129.006,     33,   10260.040,    130,      -20.47,    130,        4.00,    130,"",    255
00:00:00 11/09/2001,         2.4,    130,     128.990,     33,   10241.710,    130,       -8.18,    130,        4.00,    130,"",    255
00:00:00 12/09/2001,         0.0,    130,     128.973,     33,   10223.449,    130,      -20.33,    130,        4.00,    130,"",    255
00:00:00 13/09/2001,         0.0,    130,     128.954,     33,   10199.130,    130,      -20.29,    130,        4.00,    130,"",    255
00:00:00 14/09/2001,         0.0,    130,     128.935,     33,   10174.851,    130,      -20.25,    130,        4.00,    130,"",    255
00:00:00 15/09/2001,         0.0,    130,     128.915,     33,   10150.615,    130,      -20.21,    130,        4.00,    130,"",    255
00:00:00 16/09/2001,         0.0,    130,     128.900,     33,   10126.420,    130,      -20.17,    130,        4.00,    130,"",    255
00:00:00 17/09/2001,         0.0,    130,     128.880,     33,   10102.265,    130,      -20.13,    130,        4.00,    130,"",    255
00:00:00 18/09/2001,         0.0,    130,     128.856,     33,   10078.149,    130,      -20.09,    130,        4.00,    130,"",    255
00:00:00 19/09/2001,         0.0,    130,     128.838,     33,   10054.075,    130,      -17.05,    130,        7.00,    130,"",    255
00:00:00 20/09/2001,         0.0,    130,     128.820,     33,   10030.040,    130,      -17.01,    130,        7.00,    130,"",    255
00:00:00 21/09/2001,         0.0,    130,     128.799,     33,   10006.045,    130,      -16.97,    130,        7.00,    130,"",    255
00:00:00 22/09/2001,         4.8,    130,     128.771,     33,    9982.090,    130,      -16.93,    130,        7.00,    130,"",    255
00:00:00 23/09/2001,         4.8,    130,     128.754,     33,    9958.175,    130,      -16.89,    130,        7.00,    130,"",    255
00:00:00 24/09/2001,         0.0,    130,     128.738,     33,    9934.300,    130,      -16.85,    130,        7.00,    130,"",    255
00:00:00 25/09/2001,         0.0,    130,     128.716,     33,    9904.520,    130,      -28.70,    130,        7.00,    130,"",    255
00:00:00 26/09/2001,         0.0,    130,     128.690,     33,    9874.790,    130,      -16.75,    130,        7.00,    130,"",    255
00:00:00 27/09/2001,         0.0,    130,     128.667,     33,    9851.055,    130,      -16.71,    130,        7.00,    130,"",    255
00:00:00 28/09/2001,         0.0,    130,     128.643,     33,    9821.449,    130,      -28.49,    130,        7.00,    130,"",    255
00:00:00 29/09/2001,         0.0,    130,     128.619,     33,    9791.895,    130,      -16.61,    130,        7.00,    130,"",    255
00:00:00 30/09/2001,         0.0,    130,     128.591,     33,    9762.415,    130,      -28.34,    130,        7.00,    130,"",    255
00:00:00 01/10/2001,         0.0,    130,     128.572,     33,    9732.980,    130,      -17.51,    130,        6.00,    130,"",    255
00:00:00 02/10/2001,         0.0,    130,     128.548,     33,    9703.625,    130,      -30.19,    130,        5.00,    130,"",    255
00:00:00 03/10/2001,         0.0,    130,     128.523,     33,    9674.319,    130,      -18.41,    130,        5.00,    130,"",    255
00:00:00 04/10/2001,         0.0,    130,     128.498,     33,    9650.920,    130,      -18.37,    130,        5.00,    130,"",    255
00:00:00 05/10/2001,         0.0,    130,     128.479,     33,    9627.565,    130,      -18.33,    130,        5.00,    130,"",    255
00:00:00 06/10/2001,         0.0,    130,     128.452,     33,    9598.436,    130,      -29.93,    130,        5.00,    130,"",    255
00:00:00 07/10/2001,         0.0,    130,     128.423,     33,    9563.545,    130,      -29.84,    130,        5.00,    130,"",    255
00:00:00 08/10/2001,         0.0,    130,     128.395,     33,    9528.744,    130,      -29.75,    130,        5.00,    130,"",    255
00:00:00 09/10/2001,         0.0,    130,     128.368,     33,    9494.040,    130,      -29.66,    130,        5.00,    130,"",    255
00:00:00 10/10/2001,         0.0,    130,     128.339,     33,    9465.181,    130,      -18.06,    130,        5.00,    130,"",    255
00:00:00 11/10/2001,         1.6,    130,     128.313,     33,    9442.141,    130,      -18.02,    130,        5.00,    130,"",    255
00:00:00 12/10/2001,         0.0,    130,     128.294,     33,    9413.400,    130,      -29.45,    130,        5.00,    130,"",    255
00:00:00 13/10/2001,        33.4,    130,     128.265,     33,    9401.905,    130,       16.47,    130,        5.00,    130,"",    255
00:00:00 14/10/2001,         0.0,    130,     128.276,     33,    9407.641,    130,        5.00,    130,        5.00,    130,"",    255
00:00:00 15/10/2001,         0.0,    130,     128.277,     33,    9396.170,    130,      -17.94,    130,        5.00,    130,"",    255
00:00:00 16/10/2001,         0.0,    130,     128.256,     33,    9373.250,    130,      -17.90,    130,        5.00,    130,"",    255
00:00:00 17/10/2001,        15.6,    130,     128.240,     33,    9373.250,    130,       27.90,    130,        5.00,    130,"",    255
00:00:00 18/10/2001,         0.0,    130,     128.256,     33,    9378.970,    130,       -6.45,    130,        5.00,    130,"",    255
00:00:00 19/10/2001,         0.0,    130,     128.249,     33,    9361.800,    130,      -17.88,    130,        5.00,    130,"",    255
00:00:00 20/10/2001,         0.0,    130,     128.226,     33,    9338.935,    130,      -17.84,    130,        5.00,    130,"",    255
00:00:00 21/10/2001,         0.0,    130,     128.207,     33,    9310.415,    130,      -29.19,    130,        5.00,    130,"",    255
00:00:00 22/10/2001,         0.0,    130,     128.181,     33,    9281.945,    130,      -17.74,    130,        5.00,    130,"",    255
00:00:00 23/10/2001,         0.0,    130,     128.156,     33,    9253.550,    130,      -29.04,    130,        5.00,    130,"",    255
00:00:00 24/10/2001,         0.0,    130,     128.132,     33,    9225.205,    130,      -17.65,    130,        5.00,    130,"",    255
00:00:00 25/10/2001,        20.2,    130,     128.110,     33,    9213.881,    130,        5.00,    130,        5.00,    130,"",    255
00:00:00 26/10/2001,         5.6,    130,     128.108,     33,    9208.226,    130,       -6.31,    130,        5.00,    130,"",    255
00:00:00 27/10/2001,         0.0,    130,     128.096,     33,    9191.271,    130,      -17.59,    130,        5.00,    130,"",    255
00:00:00 28/10/2001,         0.0,    130,     128.074,     33,    9168.695,    130,      -17.55,    130,        5.00,    130,"",    255
00:00:00 29/10/2001,         0.0,    130,     128.050,     33,    9140.540,    130,      -28.75,    130,        5.00,    130,"",    255
00:00:00 30/10/2001,         0.0,    130,     128.025,     33,    9106.830,    130,      -28.66,    130,        5.00,    130,"",    255
00:00:00 31/10/2001,         0.0,    130,     127.990,     33,    9073.595,    130,      -27.80,    130,        5.00,    130,"",    255
00:00:00 01/11/2001,         0.0,    130,     127.964,     33,    9040.825,    130,      -27.72,    130,        5.00,    130,"",    255
00:00:00 02/11/2001,         0.0,    130,     127.937,     33,    9008.141,    130,      -27.64,    130,        5.00,    130,"",    255
00:00:00 03/11/2001,         0.0,    130,     127.904,     33,    8975.540,    130,      -27.56,    130,        5.00,    130,"",    255
00:00:00 04/11/2001,         0.0,    130,     127.879,     33,    8948.425,    130,      -13.66,    130,        8.00,    130,"",    255
00:00:00 05/11/2001,         0.0,    130,     127.854,     33,    8921.380,    130,      -24.42,    130,        8.00,    130,"",    255
00:00:00 06/11/2001,         0.0,    130,     127.823,     33,    8888.995,    130,      -24.34,    130,        8.00,    130,"",    255
00:00:00 07/11/2001,         0.0,    130,     127.795,     33,    8862.065,    130,      -13.51,    130,        8.00,    130,"",    255
00:00:00 08/11/2001,         0.0,    130,     127.769,     33,    8829.846,    130,      -34.92,    130,        8.00,    130,"",    255
00:00:00 09/11/2001,         9.6,    130,     127.742,     33,    8803.025,    130,       -2.70,    130,        8.00,    130,"",    255
00:00:00 10/11/2001,        15.6,    130,     127.738,     33,    8808.385,    130,       29.42,    130,        8.00,    130,"",    255
00:00:00 11/11/2001,         0.0,    130,     127.757,     33,    8819.100,    130,        8.00,    130,        8.00,    130,"",    255
00:00:00 12/11/2001,         0.0,    130,     127.747,     33,    8803.035,    130,      -24.12,    130,        8.00,    130,"",    255
00:00:00 13/11/2001,         0.0,    130,     127.719,     33,    8776.285,    130,      -13.37,    130,        8.00,    130,"",    255
00:00:00 14/11/2001,         0.0,    130,     127.693,     33,    8749.600,    130,      -23.99,    130,        8.00,    130,"",    255
00:00:00 15/11/2001,         0.0,    130,     127.666,     33,    8717.645,    130,      -23.91,    130,        8.00,    130,"",    255
00:00:00 16/11/2001,         1.0,    130,     127.639,     33,    8691.075,    130,      -13.22,    130,        8.00,    130,"",    255
00:00:00 17/11/2001,         0.0,    130,     127.619,     33,    8669.865,    130,      -13.19,    130,        8.00,    130,"",    255
00:00:00 18/11/2001,         7.0,    130,     127.597,     33,    8648.689,    130,      -13.15,    130,        8.00,    130,"",    255
00:00:00 19/11/2001,        21.0,    130,     127.588,     33,    8638.109,    130,        8.00,    130,        8.00,    130,"",    255
00:00:00 20/11/2001,         1.0,    130,     127.579,     33,    8627.550,    130,      -13.12,    130,        8.00,    130,"",    255
00:00:00 21/11/2001,         0.0,    130,     127.552,     33,    8606.450,    130,      -13.08,    130,        8.00,    130,"",    255
00:00:00 22/11/2001,         0.0,    130,     127.530,     33,    8580.125,    130,      -23.56,    130,        8.00,    130,"",    255
00:00:00 23/11/2001,         0.0,    130,     127.498,     33,    8548.600,    130,      -23.48,    130,        8.00,    130,"",    255
00:00:00 24/11/2001,        18.0,    130,     127.472,     33,    8527.625,    130,       -2.47,    130,        8.00,    130,"",    255
00:00:00 25/11/2001,        16.4,    130,     127.478,     33,    8538.115,    130,       39.45,    130,        8.00,    130,"",    255
00:00:00 26/11/2001,        70.0,    130,     127.505,     33,    8595.975,    130,       92.27,    130,        8.00,    130,"",    255
00:00:00 27/11/2001,         7.6,    130,     127.590,     33,    8675.215,    130,       82.20,    130,        8.00,    130,"",    255
00:00:00 28/11/2001,         0.0,    130,     127.659,     33,    8733.620,    130,       50.60,    130,        8.00,    130,"",    255
00:00:00 29/11/2001,         0.0,    130,     127.683,     33,    8754.920,    130,        8.00,    130,        8.00,    130,"",    255
00:00:00 30/11/2001,         0.0,    130,     127.690,     33,    8754.920,    130,        8.00,    130,        8.00,    130,"",    255
00:00:00 01/12/2001,         0.0,    130,     127.690,     33,    8754.920,    130,        8.00,    130,        8.00,    130,"",    255
00:00:00 02/12/2001,         0.0,    130,     127.690,     33,    8754.920,    130,        8.00,    130,        8.00,    130,"",    255
00:00:00 03/12/2001,         0.0,    130,     127.683,     33,    8749.590,    130,       -2.66,    130,        8.00,    130,"",    255
00:00:00 04/12/2001,         0.0,    130,     127.676,     33,    8738.930,    130,       -2.65,    130,        8.00,    130,"",    255
00:00:00 05/12/2001,         4.4,    130,     127.665,     33,    8733.600,    130,        8.00,    130,        8.00,    130,"",    255
00:00:00 06/12/2001,         2.4,    130,     127.668,     33,    8733.600,    130,        8.00,    130,        8.00,    130,"",    255
00:00:00 07/12/2001,         0.4,    130,     127.671,     33,    8733.600,    130,        8.00,    130,        8.00,    130,"",    255
00:00:00 08/12/2001,         0.0,    130,     127.665,     33,    8728.280,    130,       -2.64,    130,        8.00,    130,"",    255
00:00:00 09/12/2001,         3.0,    130,     127.660,     33,    8722.961,    130,        8.00,    130,        8.00,    130,"",    255
