"Time","203042","","203042","","203042","","203042","","203042","","203042",""
"and","10.00","","130.00","","136.00","","422.00","","459.00","","700.00",""
"Date","Rainfall (mm)","","Res. Level (m)","","Volume (ML)","","Net Inflow 24h ML","","Storage Rel 24h ML","","Evap.[US] (mm.)",""
"","Total","Qual","Mean","Qual","Mean","Qual","Total","Qual","Total","Qual","Total","Qual"
00:00:00 14/11/2012,         0.0,    130,     129.151,      6,"",    255,        5.12,    130,       22.00,    130,         5.2,    130
00:00:00 15/11/2012,         0.0,    130,     129.138,      6,"",    255,        9.37,    130,       22.00,    130,         6.8,    130
00:00:00 16/11/2012,         0.0,    130,     129.121,      6,"",    255,        2.12,    130,       22.00,    130,         6.9,    130
00:00:00 17/11/2012,         3.0,    130,     129.111,      6,"",    255,       20.50,    130,       22.00,    130,         3.7,    130
00:00:00 18/11/2012,         0.0,    130,     129.117,      6,"",    255,       26.50,    130,       22.00,    130,         2.6,    130
00:00:00 19/11/2012,         0.0,    130,     129.120,      6,"",    255,       14.50,    130,       22.00,    130,         6.0,    130
00:00:00 20/11/2012,         0.0,    130,     129.107,      6,"",    255,        9.37,    130,       22.00,    130,         6.5,    130
00:00:00 21/11/2012,         0.0,    130,     129.093,      6,"",    255,        2.12,    130,       22.00,    130,         4.7,    130
00:00:00 22/11/2012,         0.0,    130,     129.078,      6,"",    255,        4.87,    130,       22.00,    130,         4.2,    130
00:00:00 23/11/2012,         1.0,    130,     129.065,      6,"",    255,        2.12,    130,       22.00,    130,         3.2,    130
00:00:00 24/11/2012,         0.0,    130,     129.050,      6,"",    255,        4.87,    130,       22.00,    130,         3.5,    130
00:00:00 25/11/2012,         0.0,    130,     129.037,      6,"",    255,        9.62,    130,       22.00,    130,         3.6,    130
00:00:00 26/11/2012,         0.0,    130,     129.023,      6,"",    255,        6.25,    130,       22.00,    130,         4.3,    130
00:00:00 27/11/2012,         0.0,    130,     129.006,      6,"",    255,       -4.13,    130,       22.00,    130,         5.3,    130
00:00:00 28/11/2012,         0.0,    130,     128.986,      6,"",    255,        2.88,    130,       22.00,    130,         4.5,    130
00:00:00 29/11/2012,         0.0,    130,     128.972,      6,"",    255,        1.87,    130,       22.00,    130,         5.0,    130
00:00:00 30/11/2012,         0.0,    130,     128.955,      6,"",    255,       -7.37,    130,       24.50,    130,         5.9,    130
00:00:00 01/12/2012,         0.0,    130,     128.931,      6,"",    255,       -1.25,    130,       27.25,    130,         6.6,    130
00:00:00 02/12/2012,         0.0,    130,     128.902,      6,"",    255,       -3.50,    130,       28.62,    130,         7.6,    130
00:00:00 03/12/2012,        27.8,    130,     128.885,      6,"",    255,       23.87,    130,       30.25,    130,         9.2,    130
00:00:00 04/12/2012,         0.0,    130,     128.887,      6,"",    255,       13.62,    130,       16.62,    130,         6.3,    130
00:00:00 05/12/2012,         0.0,    130,     128.871,      6,"",    255,       -4.00,    130,        8.00,    130,         4.1,    130
00:00:00 06/12/2012,         0.0,    130,     128.852,      6,"",    255,       -5.87,    130,       13.62,    130,         5.2,    130
00:00:00 07/12/2012,         0.0,    130,     128.836,      6,"",    255,       -7.00,    130,       17.00,    130,         4.7,    130
00:00:00 08/12/2012,         0.0,    130,     128.821,      6,"",    255,        0.50,    130,       17.00,    130,         3.5,    130
00:00:00 09/12/2012,         0.0,    130,     128.811,      6,"",    255,       12.50,    130,       17.00,    130,         3.4,    130
00:00:00 10/12/2012,         0.0,    130,     128.812,      6,"",    255,       21.37,    130,       17.00,    130,         2.2,    130
00:00:00 11/12/2012,         0.0,    130,     128.820,      6,"",    255,       19.62,    130,       17.00,    130,         2.8,    130
00:00:00 12/12/2012,         0.0,    130,     128.821,      6,"",    255,       15.75,    130,       15.75,    130,         4.8,    130
00:00:00 13/12/2012,         0.0,    130,     128.818,      6,"",    255,        7.50,    130,       15.00,    130,         5.2,    130
00:00:00 14/12/2012,         0.0,    130,     128.808,      6,"",    255,        3.00,    130,       15.00,    130,         5.0,    130
00:00:00 15/12/2012,         0.0,    130,     128.795,      6,"",    255,       -4.50,    130,       15.00,    130,         4.9,    130
00:00:00 16/12/2012,         0.0,    130,     128.781,      6,"",    255,       -1.50,    130,       15.00,    130,         5.8,    130
00:00:00 17/12/2012,         0.0,    130,     128.767,      6,"",    255,        3.00,    130,       15.00,    130,         6.5,    130
00:00:00 18/12/2012,         0.0,    130,     128.761,      6,"",    255,       18.00,    130,       15.00,    130,         5.8,    130
00:00:00 19/12/2012,         0.0,    130,     128.770,      6,"",    255,       19.50,    130,       15.00,    130,         4.5,    130
00:00:00 20/12/2012,         0.0,    130,     128.768,      6,"",    255,        7.50,    130,       15.00,    130,         3.9,    130
00:00:00 21/12/2012,         0.0,    130,     128.760,      6,"",    255,       18.00,    130,       15.00,    130,         2.9,    130
00:00:00 22/12/2012,         0.0,    130,     128.779,      6,"",    255,       34.50,    130,       15.00,    130,         2.0,    130
00:00:00 23/12/2012,         0.0,    130,     128.790,      6,"",    255,       16.50,    130,       15.00,    130,         3.9,    130
00:00:00 24/12/2012,         0.0,    130,"",    201,"",    255,       10.50,    130,       15.00,    130,         5.7,    130
00:00:00 25/12/2012,         0.0,    130,"",    201,"",    255,       73.12,    130,       16.25,    130,         6.0,    130
00:00:00 26/12/2012,         0.0,    130,"",    201,"",    255,      123.62,    130,       17.00,    130,         2.9,    130
00:00:00 27/12/2012,         0.0,    130,"",    201,"",    255,       68.00,    130,       17.00,    130,         4.1,    130
00:00:00 28/12/2012,         0.0,    130,"",    201,"",    255,       25.87,    130,       17.00,    130,         3.5,    130
00:00:00 29/12/2012,         0.0,    130,"",    201,"",    255,       24.00,    130,       17.00,    130,         3.9,    130
00:00:00 30/12/2012,         0.0,    130,"",    201,"",    255,       12.12,    130,       17.00,    130,         5.6,    130
00:00:00 31/12/2012,         0.0,    130,"",    201,"",    255,       11.87,    130,       16.37,    130,         5.0,    130
00:00:00 01/01/2013,         0.0,    130,"",    201,"",    255,       15.37,    130,       15.37,    130,         4.4,    130
00:00:00 02/01/2013,         0.0,    130,"",    201,"",    255,        7.50,    130,       15.00,    130,         5.9,    130
00:00:00 03/01/2013,         0.0,    130,"",    201,"",    255,        2.06,    130,       10.31,    130,         3.9,    130
00:00:00 04/01/2013,         0.0,    130,"",    201,"",    255,        1.50,    130,        7.50,    130,         2.2,    130
00:00:00 05/01/2013,         0.0,    130,"",    201,"",    255,       -5.06,    130,       12.19,    130,         2.8,    130
00:00:00 06/01/2013,         0.0,    130,"",    201,"",    255,       -1.50,    130,       15.00,    130,         3.1,    130
00:00:00 07/01/2013,         0.0,    130,"",    201,"",    255,        2.37,    130,       15.00,    130,         4.5,    130
00:00:00 08/01/2013,         0.0,    130,"",    201,"",    255,        2.62,    130,       15.00,    130,         5.9,    130
00:00:00 09/01/2013,         0.0,    130,"",    201,"",    255,        3.00,    130,       15.00,    130,         7.9,    130
00:00:00 10/01/2013,         0.0,    130,"",    201,"",    255,       -4.50,    130,       15.00,    130,         5.9,    130
00:00:00 11/01/2013,         0.0,    130,     128.850,      6,"",    255,       -1.50,    130,       15.00,    130,         4.0,    130
00:00:00 12/01/2013,         0.0,    130,     128.837,      6,"",    255,        3.00,    130,       15.00,    130,         4.6,    130
00:00:00 13/01/2013,         0.0,    130,     128.827,      6,"",    255,       -4.50,    130,       15.00,    130,         6.6,    130
00:00:00 14/01/2013,         0.0,    130,     128.811,      6,"",    255,        6.00,    130,       15.00,    130,         4.2,    130
00:00:00 15/01/2013,         0.0,    130,     128.810,      6,"",    255,       15.00,    130,       15.00,    130,         2.2,    130
00:00:00 16/01/2013,         0.0,    130,     128.810,      6,"",    255,       15.00,    130,       15.00,    130,         4.1,    130
00:00:00 17/01/2013,         0.0,    130,     128.803,      6,"",    255,        0.00,    130,       15.00,    130,         5.6,    130
00:00:00 18/01/2013,         0.0,    130,     128.786,      6,"",    255,       -1.50,    130,       15.00,    130,         6.4,    130
00:00:00 19/01/2013,         0.0,    130,     128.774,      6,"",    255,       -4.50,    130,       15.00,    130,         6.0,    130
00:00:00 20/01/2013,         0.0,    130,     128.762,      6,"",    255,        8.81,    130,       10.31,    130,         2.4,    130
00:00:00 21/01/2013,         0.0,    130,     128.775,      6,"",    255,       19.50,    130,        7.50,    130,         0.5,    130
00:00:00 22/01/2013,         0.0,    130,     128.792,      6,"",    255,       16.69,    130,       12.19,    130,         2.6,    130
00:00:00 23/01/2013,         0.0,    130,     128.795,      6,"",    255,       45.00,    130,       15.00,    130,         4.5,    130
00:00:00 24/01/2013,         0.0,    130,     128.832,      6,"",    255,       48.00,    130,       15.00,    130,         3.7,    130
00:00:00 25/01/2013,         0.0,    130,     128.850,      6,"",    255,       23.06,    130,       10.31,    130,         2.1,    130
00:00:00 26/01/2013,         0.0,    130,     128.907,      6,"",    255,      380.06,    130,       13.44,    130,         0.6,    130
00:00:00 27/01/2013,         0.0,    130,     129.750,      6,"",    255,     3489.37,    130,     4292.62,    130,         0.0,    130
00:00:00 28/01/2013,         0.0,    130,     130.621,      6,"",    255,     3474.56,    130,     4343.00,    130,         0.0,    130
00:00:00 29/01/2013,         0.0,    130,     130.013,      6,"",    255,     1021.44,    130,     1210.69,    130,         0.0,    130
00:00:00 30/01/2013,         0.0,    130,     129.807,      6,"",    255,      434.62,    130,      497.51,    130,         0.6,    130
00:00:00 31/01/2013,         0.0,    130,     129.765,      6,"",    255,      395.50,    130,      444.62,    130,         2.7,    130
00:00:00 01/02/2013,         0.0,    130,     129.731,      6,"",    255,      221.25,    130,      252.12,    130,         4.4,    130
00:00:00 02/02/2013,         0.0,    130,     129.719,      6,"",    255,      149.75,    130,      167.62,    130,         5.3,    130
00:00:00 03/02/2013,         0.0,    130,     129.705,      6,"",    255,       98.62,    130,      119.75,    130,         5.2,    130
00:00:00 04/02/2013,         0.0,    130,     129.691,      6,"",    255,       85.37,    130,       95.12,    130,         4.4,    130
00:00:00 05/02/2013,         0.0,    130,     129.690,      6,"",    255,       80.50,    130,       80.50,    130,         3.4,    130
00:00:00 06/02/2013,         0.4,    130,     129.688,      6,"",    255,       62.25,    130,       70.37,    130,         2.1,    130
00:00:00 07/02/2013,         0.4,    130,     129.681,      6,"",    255,       58.37,    130,       63.25,    130,         2.3,    130
00:00:00 08/02/2013,         0.6,    130,     129.680,      6,"",    255,       57.25,    130,       57.25,    130,         2.8,    130
00:00:00 09/02/2013,         5.6,    130,     129.680,      6,"",    255,       55.00,    130,       55.00,    130,         2.2,    130
00:00:00 10/02/2013,         0.2,    130,     129.678,      6,"",    255,       45.62,    130,       53.75,    130,         3.7,    130
00:00:00 11/02/2013,         0.0,    130,     129.670,      6,"",    255,       43.12,    130,       48.00,    130,         4.7,    130
00:00:00 12/02/2013,         0.0,    130,     129.670,      6,"",    255,       42.50,    130,       42.50,    130,         4.1,    130
00:00:00 13/02/2013,         2.2,    130,     129.670,      6,"",    255,       34.75,    130,       42.25,    130,         2.2,    130
00:00:00 14/02/2013,         0.0,    130,     129.670,      6,"",    255,       31.00,    130,       46.75,    130,         1.3,    130
00:00:00 15/02/2013,         0.0,    130,     129.683,      6,"",    255,       64.12,    130,       62.75,    130,         1.3,    130
00:00:00 16/02/2013,         0.0,    130,     129.690,      6,"",    255,       83.37,    130,       78.50,    130,         1.8,    130
00:00:00 17/02/2013,         0.0,    130,     129.696,      6,"",    255,      106.75,    130,       90.50,    130,         2.0,    130
00:00:00 18/02/2013,         0.0,    130,     129.733,      6,"",    255,     1406.62,    130,     1005.62,    130,         0.7,    130
00:00:00 19/02/2013,         0.0,    130,     130.060,      6,"",    255,     1781.75,    130,     1774.50,    130,         1.4,    130
00:00:00 20/02/2013,         0.0,    130,     129.896,      6,"",    255,      940.25,    130,     1118.00,    130,         1.4,    130
00:00:00 21/02/2013,         6.8,    130,     129.859,      6,"",    255,      559.25,    130,      584.00,    130,         1.1,    130
00:00:00 22/02/2013,        39.2,    130,     129.934,      6,"",    255,     1419.56,    130,     1782.37,    130,         1.1,    130
00:00:00 23/02/2013,        15.4,    130,     130.382,      6,"",    255,     1942.50,    130,     2523.00,    130,         1.0,    130
00:00:00 24/02/2013,         0.0,    130,     129.917,      6,"",    255,     1382.81,    130,     1633.62,    130,         2.8,    130
00:00:00 25/02/2013,        20.6,    130,     129.894,      6,"",    255,      932.00,    130,      925.62,    130,         1.8,    130
00:00:00 26/02/2013,         3.4,    130,     129.865,      6,"",    255,      812.37,    130,      804.75,    130,         0.4,    130
00:00:00 27/02/2013,         7.6,    130,     129.840,      6,"",    255,      688.25,    130,      725.62,    130,         0.2,    130
00:00:00 28/02/2013,         0.0,    130,     129.802,      6,"",    255,      527.62,    130,      572.12,    130,         1.4,    130
00:00:00 01/03/2013,        12.0,    130,     129.787,      6,"",    255,      897.50,    130,      763.75,    130,         0.8,    130
00:00:00 02/03/2013,        38.6,    130,     130.028,      6,"",    255,     2598.87,    130,     2178.37,    130,         0.0,    130
00:00:00 03/03/2013,        18.2,    130,     130.205,      6,"",    255,     3034.62,    130,     3100.25,    130,         0.0,    130
00:00:00 04/03/2013,         8.6,    130,     130.036,      6,"",    255,     2101.37,    130,     2301.87,    130,         0.0,    130
00:00:00 05/03/2013,         3.2,    130,     129.992,      6,"",    255,     1410.37,    130,     1502.37,    130,         0.9,    130
00:00:00 06/03/2013,         0.6,    130,     129.891,      6,"",    255,      969.62,    130,     1072.25,    130,         2.5,    130
00:00:00 07/03/2013,        11.2,    130,     129.841,      6,"",    255,      733.00,    130,      773.62,    130,         1.7,    130
00:00:00 08/03/2013,         3.2,    130,     129.825,      6,"",    255,      629.25,    130,      647.37,    130,         0.7,    130
00:00:00 09/03/2013,         0.2,    130,     129.806,      6,"",    255,      373.37,    130,      383.12,    130,         0.5,    130
00:00:00 10/03/2013,         5.4,    130,     129.790,      6,"",    255,      241.00,    130,      241.00,    130,         0.4,    130
00:00:00 11/03/2013,         0.8,    130,     129.781,      6,"",    255,      342.25,    130,      358.50,    130,         1.3,    130
00:00:00 12/03/2013,         4.4,    130,     129.773,      6,"",    255,      371.75,    130,      389.62,    130,         2.6,    130
00:00:00 13/03/2013,         1.4,    130,     129.761,      6,"",    255,      354.87,    130,      359.75,    130,         1.5,    130
00:00:00 14/03/2013,         0.0,    130,     129.756,      6,"",    255,      336.00,    130,      344.12,    130,         1.6,    130
00:00:00 15/03/2013,         0.0,    130,     129.744,      6,"",    255,      294.00,    130,      307.00,    130,         2.6,    130
00:00:00 16/03/2013,         0.0,    130,     129.740,      6,"",    255,      266.62,    130,      271.50,    130,         3.4,    130
00:00:00 17/03/2013,         0.0,    130,     129.736,      6,"",    255,      220.37,    130,      195.37,    130,         4.7,    130
00:00:00 18/03/2013,         0.0,    130,     129.730,      6,"",    255,      169.12,    130,      154.12,    130,         3.2,    130
00:00:00 19/03/2013,         0.0,    130,     129.727,      6,"",    255,      141.12,    130,      149.25,    130,         1.6,    130
00:00:00 20/03/2013,         0.0,    130,     129.718,      6,"",    255,      136.50,    130,      141.37,    130,         2.1,    130
00:00:00 21/03/2013,         0.0,    130,     129.710,      6,"",    255,      123.62,    130,      131.75,    130,         2.1,    130
00:00:00 22/03/2013,         0.0,    130,     129.710,      6,"",    255,      119.37,    130,      124.25,    130,         2.7,    130
00:00:00 23/03/2013,         0.0,    130,     129.709,      6,"",    255,      108.25,    130,      116.37,    130,         3.4,    130
00:00:00 24/03/2013,         0.0,    130,     129.720,      6,"",    255,      196.87,    130,      161.12,    130,         3.0,    130
00:00:00 25/03/2013,         0.0,    130,     129.743,      6,"",    255,      201.25,    130,      201.25,    130,         2.8,    130
00:00:00 26/03/2013,         0.0,    130,     129.712,      6,"",    255,      135.87,    130,      158.62,    130,         3.2,    130
00:00:00 27/03/2013,         1.0,    130,     129.709,      6,"",    255,      114.12,    130,      119.00,    130,         2.5,    130
00:00:00 28/03/2013,         0.0,    130,     129.705,      6,"",    255,       99.25,    130,      107.37,    130,         2.7,    130
00:00:00 29/03/2013,         0.0,    130,     129.699,      6,"",    255,      105.37,    130,      102.12,    130,         1.3,    130
00:00:00 30/03/2013,         0.0,    130,     129.719,      6,"",    255,      135.25,    130,      122.25,    130,         0.8,    130
00:00:00 31/03/2013,         0.0,    130,     129.738,      6,"",    255,      301.12,    130,      239.37,    130,         2.0,    130
00:00:00 01/04/2013,         0.0,    130,     129.780,      6,"",    255,      326.12,    130,      332.62,    130,         2.5,    130
00:00:00 02/04/2013,         0.0,    130,     129.729,      6,"",    255,      207.25,    130,      256.00,    130,         2.8,    130
00:00:00 03/04/2013,         0.0,    130,     129.710,      6,"",    255,      457.50,    130,      357.75,    130,         3.1,    130
00:00:00 04/04/2013,         8.2,    130,     129.824,      6,"",    255,      648.50,    130,      604.25,    130,         1.5,    130
00:00:00 05/04/2013,         8.6,    130,     129.838,      6,"",    255,      704.75,    130,      695.00,    130,         1.0,    130
00:00:00 06/04/2013,         5.6,    130,     129.841,      6,"",    255,      332.12,    130,      342.19,    130,         0.8,    130
00:00:00 07/04/2013,         0.0,    130,     129.787,      6,"",    255,       91.00,    130,      130.50,    130,         0.5,    130
00:00:00 08/04/2013,         0.0,    130,     129.749,      6,"",    255,      197.25,    130,      212.06,    130,         1.7,    130
00:00:00 09/04/2013,         1.4,    130,     129.733,      6,"",    255,      187.87,    130,      204.12,    130,         2.4,    130
00:00:00 10/04/2013,         1.4,    130,     129.721,      6,"",    255,      155.87,    130,      165.62,    130,         1.8,    130
00:00:00 11/04/2013,         0.2,    130,     129.714,      6,"",    255,      144.87,    130,      153.00,    130,         2.2,    130
00:00:00 12/04/2013,        14.6,    130,     129.715,      6,"",    255,      259.62,    130,      215.75,    130,         1.4,    130
00:00:00 13/04/2013,        17.6,    130,     129.823,      6,"",    255,      478.12,    130,      407.62,    130,         0.3,    130
00:00:00 14/04/2013,         0.2,    130,     129.813,      6,"",    255,      516.50,    130,      491.75,    130,         1.3,    130
00:00:00 15/04/2013,         0.0,    130,     129.751,      6,"",    255,      359.87,    130,      376.12,    130,         1.7,    130
00:00:00 16/04/2013,         0.0,    130,     129.738,      6,"",    255,      269.25,    130,      279.00,    130,         3.5,    130
00:00:00 17/04/2013,         0.0,    130,     129.739,      6,"",    255,      261.00,    130,      261.00,    130,         2.7,    130
00:00:00 18/04/2013,         0.0,    130,     129.731,      6,"",    255,      212.25,    130,      228.50,    130,         2.5,    130
00:00:00 19/04/2013,         0.0,    130,     129.715,      6,"",    255,      152.37,    130,      170.25,    130,         2.4,    130
00:00:00 20/04/2013,         0.0,    130,     129.706,      6,"",    255,      124.00,    130,      137.00,    130,         2.2,    130
00:00:00 21/04/2013,         0.0,    130,     129.700,      6,"",    255,      118.62,    130,      123.50,    130,         1.8,    130
00:00:00 22/04/2013,         0.0,    130,     129.700,      6,"",    255,      115.25,    130,      115.25,    130,         1.6,    130
00:00:00 23/04/2013,         0.0,    130,     129.700,      6,"",    255,      111.12,    130,      111.12,    130,         1.9,    130
00:00:00 24/04/2013,         0.0,    130,     129.700,      6,"",    255,      106.25,    130,      106.25,    130,         1.7,    130
00:00:00 25/04/2013,         0.0,    130,     129.697,      6,"",    255,       90.87,    130,       99.00,    130,         2.0,    130
00:00:00 26/04/2013,         0.0,    130,     129.690,      6,"",    255,       86.12,    130,       91.00,    130,         2.1,    130
00:00:00 27/04/2013,         0.0,    130,     129.690,      6,"",    255,       86.12,    130,       86.12,    130,         1.6,    130
00:00:00 28/04/2013,         0.0,    130,     129.690,      6,"",    255,       83.75,    130,       83.75,    130,         1.6,    130
00:00:00 29/04/2013,         0.0,    130,     129.686,      6,"",    255,       71.75,    130,       79.87,    130,         1.7,    130
00:00:00 30/04/2013,         0.0,    130,     129.681,      6,"",    255,       71.87,    130,       76.75,    130,         1.6,    130
00:00:00 01/05/2013,         0.0,    130,     129.680,      6,"",    255,       74.75,    130,       74.75,    130,         1.6,    130
00:00:00 02/05/2013,         0.0,    130,     129.680,      6,"",    255,       72.12,    130,       72.12,    130,         2.1,    130
00:00:00 03/05/2013,         0.0,    130,     129.680,      6,"",    255,       26.62,    130,       26.62,    130,         1.9,    130
00:00:00 04/05/2013,         0.0,    130,     129.680,      6,"",    255,       40.62,    130,       40.62,    130,         1.3,    130
00:00:00 05/05/2013,         0.0,    130,     129.680,      6,"",    255,       65.00,    130,       65.00,    130,         1.1,    130
00:00:00 06/05/2013,         0.0,    130,     129.680,      6,"",    255,       65.00,    130,       65.00,    130,         1.4,    130
00:00:00 07/05/2013,         0.0,    130,     129.680,      6,"",    255,       65.00,    130,       65.00,    130,         0.7,    130
00:00:00 08/05/2013,         0.0,    130,     129.680,      6,"",    255,       66.25,    130,       66.25,    130,         0.9,    130
00:00:00 09/05/2013,         0.0,    130,     129.680,      6,"",    255,       67.00,    130,       67.00,    130,         1.5,    130
00:00:00 10/05/2013,         6.8,    130,     129.685,      6,"",    255,      107.62,    130,       83.25,    130,         1.5,    130
00:00:00 11/05/2013,         4.4,    130,     129.700,      6,"",    255,      113.87,    130,      107.37,    130,         1.2,    130
00:00:00 12/05/2013,         0.0,    130,     129.700,      6,"",    255,       92.37,    130,      105.37,    130,         1.1,    130
00:00:00 13/05/2013,         0.0,    130,     129.693,      6,"",    255,       84.12,    130,       89.00,    130,         1.3,    130
00:00:00 14/05/2013,         0.0,    130,     129.694,      6,"",    255,       83.00,    130,       83.00,    130,         1.5,    130
00:00:00 15/05/2013,         0.0,    130,     129.690,      6,"",    255,       70.50,    130,       78.62,    130,         1.7,    130
00:00:00 16/05/2013,         0.0,    130,     129.680,      6,"",    255,       63.00,    130,       67.87,    130,         1.3,    130
00:00:00 17/05/2013,         0.0,    130,     129.680,      6,"",    255,       58.00,    130,       58.00,    130,         1.5,    130
00:00:00 18/05/2013,         0.0,    130,     129.680,      6,"",    255,       52.50,    130,       52.50,    130,         1.7,    130
00:00:00 19/05/2013,         0.0,    130,     129.677,      6,"",    255,       49.75,    130,       49.75,    130,         1.7,    130
00:00:00 20/05/2013,         0.0,    130,     129.672,      6,"",    255,       39.62,    130,       47.75,    130,         1.3,    130
00:00:00 21/05/2013,         0.0,    130,     129.669,      6,"",    255,       39.62,    130,       44.50,    130,         0.9,    130
00:00:00 22/05/2013,         0.6,    130,     129.674,      6,"",    255,       53.62,    130,       45.50,    130,         0.4,    130
00:00:00 23/05/2013,         0.0,    130,     129.680,      6,"",    255,       55.62,    130,       50.75,    130,         0.9,    130
00:00:00 24/05/2013,         6.4,    130,     129.680,      6,"",    255,       55.50,    130,       55.50,    130,         1.5,    130
00:00:00 25/05/2013,         0.0,    130,     129.680,      6,"",    255,       57.00,    130,       53.25,    130,         1.3,    130
00:00:00 26/05/2013,         0.0,    130,     129.680,      6,"",    255,       52.00,    130,       49.75,    130,         1.2,    130
00:00:00 27/05/2013,         0.0,    130,     129.674,      6,"",    255,       39.00,    130,       47.12,    130,         1.1,    130
00:00:00 28/05/2013,         4.6,    130,     129.672,      6,"",    255,       12.37,    130,       17.25,    130,         0.4,    130
00:00:00 29/05/2013,         0.2,    130,     129.678,      6,"",    255,       29.37,    130,       29.37,    130,         0.1,    130
00:00:00 30/05/2013,         0.4,    130,     129.679,      6,"",    255,       45.75,    130,       45.75,    130,         0.2,    130
00:00:00 31/05/2013,         1.0,    130,     129.680,      6,"",    255,       47.50,    130,       47.50,    130,         0.4,    130
00:00:00 01/06/2013,         0.2,    130,     129.680,      6,"",    255,       49.00,    130,       49.00,    130,         0.5,    130
00:00:00 02/06/2013,         0.8,    130,     129.679,      6,"",    255,       47.75,    130,       47.75,    130,         0.8,    130
00:00:00 03/06/2013,         0.0,    130,     129.675,      6,"",    255,       37.62,    130,       45.75,    130,         1.1,    130
00:00:00 04/06/2013,         0.2,    130,     129.671,      6,"",    255,       37.62,    130,       42.50,    130,         0.8,    130
00:00:00 05/06/2013,         0.0,    130,     129.670,      6,"",    255,       39.75,    130,       39.75,    130,         0.3,    130
00:00:00 06/06/2013,         0.2,    130,     129.670,      6,"",    255,       38.37,    130,       38.37,    130,         0.3,    130
00:00:00 07/06/2013,         0.0,    130,     129.670,      6,"",    255,       36.75,    130,       36.75,    130,         0.6,    130
00:00:00 08/06/2013,         6.2,    130,     129.671,      6,"",    255,       51.62,    130,       43.50,    130,         0.4,    130
00:00:00 09/06/2013,         0.6,    130,     129.685,      6,"",    255,       61.00,    130,       56.12,    130,         0.1,    130
00:00:00 10/06/2013,        16.6,    130,     129.688,      6,"",    255,      124.12,    130,       91.62,    130,         0.7,    130
00:00:00 11/06/2013,         0.0,    130,     129.717,      6,"",    255,      123.25,    130,      120.00,    130,         0.4,    130
00:00:00 12/06/2013,        42.2,    130,     129.744,      6,"",    255,      921.25,    130,      659.12,    130,         0.0,    130
00:00:00 13/06/2013,         0.0,    130,     129.959,      6,"",    255,     1015.25,    130,     1067.12,    130,         0.6,    130
00:00:00 14/06/2013,         0.0,    130,     129.758,      6,"",    255,      411.00,    130,      580.62,    130,         1.5,    130
00:00:00 15/06/2013,         0.0,    130,     129.714,      6,"",    255,      128.25,    130,      168.87,    130,         1.5,    130
00:00:00 16/06/2013,         0.0,    130,     129.700,      6,"",    255,       88.75,    130,       98.50,    130,         1.1,    130
00:00:00 17/06/2013,         0.0,    130,     129.694,      6,"",    255,       73.62,    130,       81.75,    130,         1.0,    130
00:00:00 18/06/2013,         0.0,    130,     129.688,      6,"",    255,       61.25,    130,       74.25,    130,         1.2,    130
00:00:00 19/06/2013,         0.0,    130,     129.681,      6,"",    255,       59.00,    130,       63.87,    130,         1.0,    130
00:00:00 20/06/2013,         0.0,    130,     129.680,      6,"",    255,       59.00,    130,       59.00,    130,         0.7,    130
00:00:00 21/06/2013,         3.8,    130,     129.680,      6,"",    255,       60.25,    130,       60.25,    130,         0.4,    130
00:00:00 22/06/2013,         0.2,    130,     129.681,      6,"",    255,       59.75,    130,       59.75,    130,         0.6,    130
00:00:00 23/06/2013,         0.2,    130,     129.680,      6,"",    255,       55.25,    130,       55.25,    130,         0.8,    130
00:00:00 24/06/2013,         0.2,    130,     129.680,      6,"",    255,       51.75,    130,       51.75,    130,         0.9,    130
00:00:00 25/06/2013,         0.0,    130,     129.680,      6,"",    255,       49.75,    130,       49.75,    130,         1.1,    130
00:00:00 26/06/2013,         0.2,    130,     129.680,      6,"",    255,       46.50,    130,       46.50,    130,         0.8,    130
00:00:00 27/06/2013,        16.8,    130,     129.683,      6,"",    255,       76.25,    130,       60.00,    130,         0.5,    130
00:00:00 28/06/2013,         3.8,    130,     129.700,      6,"",    255,       95.00,    130,       85.25,    130,         0.4,    130
00:00:00 29/06/2013,         0.6,    130,     129.702,      6,"",    255,       95.00,    130,       95.00,    130,         0.4,    130
00:00:00 30/06/2013,         6.2,    130,     129.701,      6,"",    255,      122.50,    130,      106.25,    130,         0.3,    130
00:00:00 01/07/2013,        33.0,    130,     129.800,      6,"",    255,     1212.12,    130,      870.50,    130,         0.1,    130
00:00:00 02/07/2013,         4.4,    130,     130.036,      6,"",    255,     1522.25,    130,     1540.62,    130,         0.1,    130
00:00:00 03/07/2013,         0.2,    130,     129.839,      6,"",    255,      823.87,    130,     1020.00,    130,         0.3,    130
00:00:00 04/07/2013,         0.2,    130,     129.772,      6,"",    255,      408.75,    130,      472.50,    130,         0.8,    130
00:00:00 05/07/2013,         0.0,    130,     129.750,      6,"",    255,      299.62,    130,      322.37,    130,         1.0,    130
00:00:00 06/07/2013,         0.2,    130,     129.734,      6,"",    255,      252.87,    130,      265.87,    130,         1.0,    130
00:00:00 07/07/2013,         0.0,    130,     129.730,      6,"",    255,      198.37,    130,      211.37,    130,         1.0,    130
00:00:00 08/07/2013,         0.0,    130,     129.721,      6,"",    255,      143.37,    130,      148.25,    130,         0.9,    130
00:00:00 09/07/2013,         0.0,    130,     129.716,      6,"",    255,      111.25,    130,      119.37,    130,         0.9,    130
